payment_id,sale_id,payment_method,payment_date,amount,payment_status,transaction_ref
514,514,cash,2023-06-08,6975.66,completed,
515,515,bank_transfer,2023-06-09,5344.5,completed,BT00000515
516,516,cash,2023-06-10,135.0,completed,
517,517,cash,2023-06-10,27170.36,completed,
518,518,cash,2023-06-10,674.0,completed,
519,519,cash,2023-06-10,3679.79,completed,
520,520,bank_transfer,2023-06-10,23331.1,completed,BT00000520
521,521,upi,2023-06-11,186.0,completed,UPI00000521
522,522,bank_transfer,2023-06-11,11662.44,completed,BT00000522
523,523,upi,2023-06-11,2472.48,completed,UPI00000523
524,524,cash,2023-06-12,26096.81,completed,
525,525,upi,2023-06-12,8791.42,completed,UPI00000525
526,526,upi,2023-06-12,1456.0,completed,UPI00000526
527,527,cash,2023-06-12,5543.44,completed,
528,528,bank_transfer,2023-06-13,10863.72,completed,BT00000528
529,529,cash,2023-06-13,224.0,completed,
530,530,cash,2023-06-13,1938.53,completed,
531,531,bank_transfer,2023-06-13,29986.95,completed,BT00000531
532,532,upi,2023-06-13,2750.33,completed,UPI00000532
533,533,cash,2023-06-14,11729.52,completed,
534,534,upi,2023-06-14,5655.71,completed,UPI00000534
535,535,upi,2023-06-14,137.81,completed,UPI00000535
536,536,bank_transfer,2023-06-14,12953.83,completed,BT00000536
537,537,upi,2023-06-14,18793.77,completed,UPI00000537
538,538,cash,2023-06-14,3132.16,completed,
539,539,upi,2023-06-15,3649.31,completed,UPI00000539
540,540,cash,2023-06-16,30108.07,completed,
541,541,bank_transfer,2023-06-16,14323.74,completed,BT00000541
542,542,upi,2023-06-19,18925.09,pending,UPI00000542
543,543,upi,2023-06-16,153.08,completed,UPI00000543
544,544,upi,2023-06-16,709.0,completed,UPI00000544
545,545,upi,2023-06-16,1604.78,completed,UPI00000545
546,546,upi,2023-06-17,1613.7,completed,UPI00000546
547,547,cash,2023-06-19,6516.56,pending,
548,548,bank_transfer,2023-06-18,11870.22,completed,BT00000548
549,549,upi,2023-06-18,11310.67,completed,UPI00000549
550,550,bank_transfer,2023-06-18,14305.44,completed,BT00000550
551,551,bank_transfer,2023-06-18,8221.62,completed,BT00000551
552,552,cash,2023-06-19,6317.72,completed,
553,553,upi,2023-06-19,577.93,completed,UPI00000553
554,554,bank_transfer,2023-06-19,26514.42,completed,BT00000554
555,555,cash,2023-06-19,2332.0,completed,
556,556,bank_transfer,2023-06-19,11223.33,completed,BT00000556
557,557,cash,2023-06-19,1082.0,completed,
558,558,cash,2023-06-21,21397.52,pending,
559,559,bank_transfer,2023-06-20,5025.91,completed,BT00000559
560,560,cash,2023-06-22,2966.85,pending,
561,561,cash,2023-06-20,915.63,completed,
562,562,cash,2023-06-21,1451.48,completed,
563,563,cash,2023-06-21,460.5,completed,
564,564,upi,2023-06-23,4941.06,pending,UPI00000564
565,565,upi,2023-06-22,10347.28,completed,UPI00000565
566,566,upi,2023-06-23,4649.34,completed,UPI00000566
567,567,cash,2023-06-23,1801.38,completed,
568,568,bank_transfer,2023-06-23,18846.94,completed,BT00000568
569,569,upi,2023-06-23,3416.7,completed,UPI00000569
570,570,upi,2023-06-24,517.92,completed,UPI00000570
571,571,upi,2023-06-25,2912.0,pending,UPI00000571
572,572,cash,2023-06-24,2472.48,completed,
573,573,cash,2023-06-24,450.0,completed,
574,574,upi,2023-06-25,12804.76,completed,UPI00000574
575,575,upi,2023-06-28,169.0,pending,UPI00000575
576,576,cash,2023-06-25,751.1,completed,
577,577,cash,2023-06-26,2050.02,completed,
578,578,bank_transfer,2023-06-26,10315.06,completed,BT00000578
579,579,cash,2023-06-26,765.4,completed,
580,580,cash,2023-06-26,16.0,completed,
581,581,cash,2023-06-27,252.0,completed,
582,582,cash,2023-06-27,12974.37,completed,
583,583,bank_transfer,2023-06-30,18190.5,pending,BT00000583
584,584,upi,2023-06-27,19349.8,completed,UPI00000584
585,585,bank_transfer,2023-06-29,21631.21,pending,BT00000585
586,586,cash,2023-06-29,75.0,completed,
587,587,upi,2023-06-29,1428.0,completed,UPI00000587
588,588,bank_transfer,2023-06-29,20472.84,completed,BT00000588
589,589,cash,2023-06-29,38683.63,completed,
590,590,cash,2023-06-30,2492.85,completed,
591,591,upi,2023-06-30,3957.41,completed,UPI00000591
592,592,cash,2023-07-01,310.0,completed,
593,593,cash,2023-07-02,14940.52,completed,
594,594,upi,2023-07-02,52454.13,completed,UPI00000594
595,595,bank_transfer,2023-07-02,8598.48,completed,BT00000595
596,596,cash,2023-07-03,75.0,completed,
597,597,upi,2023-07-04,2840.31,pending,UPI00000597
598,598,cash,2023-07-03,300.0,completed,
599,599,bank_transfer,2023-07-03,9542.55,completed,BT00000599
600,600,upi,2023-07-04,15377.28,completed,UPI00000600
601,601,cash,2023-07-04,725.0,completed,
602,602,cash,2023-07-05,2073.62,pending,
603,603,upi,2023-07-04,12264.43,completed,UPI00000603
604,604,upi,2023-07-04,30498.13,completed,UPI00000604
605,605,upi,2023-07-05,4347.84,completed,UPI00000605
606,606,bank_transfer,2023-07-05,28776.34,completed,BT00000606
607,607,cash,2023-07-05,8108.28,completed,
608,608,upi,2023-07-05,1025.01,completed,UPI00000608
609,609,bank_transfer,2023-07-06,6883.42,pending,BT00000609
610,610,cash,2023-07-07,409.0,pending,
611,611,upi,2023-07-06,33249.64,completed,UPI00000611
612,612,cash,2023-07-07,9514.38,completed,
613,613,cash,2023-07-07,2259.61,completed,
614,614,cash,2023-07-07,527.12,completed,
615,615,cash,2023-07-07,9606.6,completed,
616,616,cash,2023-07-07,323.51,completed,
617,617,upi,2023-07-09,25067.52,pending,UPI00000617
618,618,cash,2023-07-08,2196.07,completed,
619,619,cash,2023-07-08,244.0,completed,
620,620,upi,2023-07-08,23176.74,completed,UPI00000620
621,621,upi,2023-07-09,7845.62,completed,UPI00000621
622,622,bank_transfer,2023-07-09,5745.75,completed,BT00000622
623,623,upi,2023-07-09,2160.26,completed,UPI00000623
624,624,bank_transfer,2023-07-09,5468.36,completed,BT00000624
625,625,bank_transfer,2023-07-12,22563.6,pending,BT00000625
626,626,cash,2023-07-11,4802.29,pending,
627,627,cash,2023-07-10,8317.67,completed,
628,628,cash,2023-07-10,558.0,completed,
629,629,bank_transfer,2023-07-10,8924.32,completed,BT00000629
630,630,cash,2023-07-10,2421.54,completed,
631,631,bank_transfer,2023-07-11,15925.4,completed,BT00000631
632,632,cash,2023-07-11,1311.5,completed,
633,633,bank_transfer,2023-07-12,9606.98,completed,BT00000633
634,634,cash,2023-07-12,8836.86,completed,
635,635,bank_transfer,2023-07-12,21396.03,completed,BT00000635
636,636,upi,2023-07-12,156.0,completed,UPI00000636
637,637,upi,2023-07-13,9716.81,completed,UPI00000637
638,638,bank_transfer,2023-07-13,7379.04,completed,BT00000638
639,639,cash,2023-07-13,466.4,completed,
640,640,upi,2023-07-15,7228.67,pending,UPI00000640
641,641,bank_transfer,2023-07-13,11969.04,completed,BT00000641
642,642,cash,2023-07-14,86.0,completed,
643,643,upi,2023-07-14,2685.8,completed,UPI00000643
644,644,cash,2023-07-14,5651.91,completed,
645,645,bank_transfer,2023-07-14,3872.87,completed,BT00000645
646,646,cash,2023-07-14,3519.19,completed,
647,647,cash,2023-07-15,5561.13,completed,
648,648,upi,2023-07-15,450.69,completed,UPI00000648
649,649,upi,2023-07-15,23999.57,completed,UPI00000649
650,650,cash,2023-07-15,7277.0,completed,
651,651,cash,2023-07-15,986.0,completed,
652,652,upi,2023-07-15,4720.79,completed,UPI00000652
653,653,cash,2023-07-16,4938.88,completed,
654,654,upi,2023-07-16,3520.56,completed,UPI00000654
655,655,cash,2023-07-16,1045.0,completed,
656,656,cash,2023-07-18,720.33,pending,
657,657,cash,2023-07-17,5602.23,completed,
658,658,bank_transfer,2023-07-17,29790.49,completed,BT00000658
659,659,cash,2023-07-18,843.12,completed,
660,660,cash,2023-07-18,475.48,completed,
661,661,cash,2023-07-19,5179.51,completed,
662,662,bank_transfer,2023-07-19,19387.83,completed,BT00000662
663,663,cash,2023-07-19,3523.22,completed,
664,664,cash,2023-07-20,11915.85,completed,
665,665,upi,2023-07-20,1164.8,completed,UPI00000665
666,666,upi,2023-07-20,508.0,completed,UPI00000666
667,667,bank_transfer,2023-07-21,14930.28,completed,BT00000667
668,668,bank_transfer,2023-07-21,12923.56,completed,BT00000668
669,669,cash,2023-07-22,20741.37,completed,
670,670,bank_transfer,2023-07-22,9271.8,completed,BT00000670
671,671,upi,2023-07-22,832.08,completed,UPI00000671
672,672,cash,2023-07-22,2560.53,completed,
673,673,cash,2023-07-22,3155.82,completed,
674,674,cash,2023-07-22,3052.1,completed,
675,675,cash,2023-07-23,613.0,completed,
676,676,bank_transfer,2023-07-23,33744.78,completed,BT00000676
677,677,bank_transfer,2023-07-23,8048.13,completed,BT00000677
678,678,bank_transfer,2023-07-24,9726.54,completed,BT00000678
679,679,upi,2023-07-27,19822.2,pending,UPI00000679
680,680,bank_transfer,2023-07-25,6828.16,completed,BT00000680
681,681,cash,2023-07-25,915.63,completed,
682,682,upi,2023-07-25,2237.2,completed,UPI00000682
683,683,cash,2023-07-25,1348.05,completed,
684,684,cash,2023-07-25,11280.74,completed,
685,685,upi,2023-07-26,3145.9,completed,UPI00000685
686,686,upi,2023-07-28,2561.76,pending,UPI00000686
687,687,cash,2023-07-28,4978.8,pending,
688,688,cash,2023-07-26,9493.35,completed,
689,689,upi,2023-07-27,30156.81,completed,UPI00000689
690,690,bank_transfer,2023-07-27,4441.71,completed,BT00000690
691,691,upi,2023-07-27,308.0,completed,UPI00000691
692,692,cash,2023-07-30,2601.67,pending,
693,693,cash,2023-07-28,14088.15,completed,
694,694,cash,2023-07-29,240.0,completed,
695,695,bank_transfer,2023-07-30,15616.61,completed,BT00000695
696,696,upi,2023-07-30,710.0,completed,UPI00000696
697,697,upi,2023-07-31,8539.93,completed,UPI00000697
698,698,cash,2023-07-31,3471.49,completed,
699,699,cash,2023-07-31,10136.04,completed,
700,700,cash,2023-08-01,258.44,completed,
701,701,upi,2023-08-01,3253.51,completed,UPI00000701
702,702,upi,2023-08-01,36.0,completed,UPI00000702
703,703,upi,2023-08-01,12570.8,completed,UPI00000703
704,704,cash,2023-08-02,23273.75,completed,
705,705,cash,2023-08-02,372.0,completed,
706,706,upi,2023-08-03,25901.73,completed,UPI00000706
707,707,cash,2023-08-03,1964.22,completed,
708,708,cash,2023-08-03,11173.69,completed,
709,709,bank_transfer,2023-08-03,9090.0,completed,BT00000709
710,710,cash,2023-08-04,464.0,completed,
711,711,cash,2023-08-05,1747.2,completed,
712,712,cash,2023-08-09,6357.23,pending,
713,713,cash,2023-08-06,25923.06,completed,
714,714,bank_transfer,2023-08-06,9744.02,completed,BT00000714
715,715,cash,2023-08-06,19079.07,completed,
716,716,cash,2023-08-07,289.65,completed,
717,717,cash,2023-08-07,8307.47,completed,
718,718,cash,2023-08-07,15281.98,completed,
719,719,upi,2023-08-07,26700.93,completed,UPI00000719
720,720,cash,2023-08-08,2620.23,completed,
721,721,bank_transfer,2023-08-08,20471.88,completed,BT00000721
722,722,bank_transfer,2023-08-09,32888.09,completed,BT00000722
723,723,cash,2023-08-11,3227.59,pending,
724,724,cash,2023-08-10,3358.5,completed,
725,725,upi,2023-08-10,174.0,completed,UPI00000725
726,726,bank_transfer,2023-08-10,610.42,completed,BT00000726
727,727,cash,2023-08-11,7199.34,completed,
728,728,cash,2023-08-11,90.0,completed,
729,729,upi,2023-08-11,9107.53,completed,UPI00000729
730,730,upi,2023-08-11,4752.9,completed,UPI00000730
731,731,upi,2023-08-12,9541.39,completed,UPI00000731
732,732,upi,2023-08-12,6627.0,completed,UPI00000732
733,733,bank_transfer,2023-08-13,13504.95,completed,BT00000733
734,734,bank_transfer,2023-08-13,19221.6,completed,BT00000734
735,735,cash,2023-08-13,2942.85,completed,
736,736,cash,2023-08-14,1502.3,completed,
737,737,upi,2023-08-14,25457.15,completed,UPI00000737
738,738,cash,2023-08-17,4119.48,pending,
739,739,upi,2023-08-15,7688.64,completed,UPI00000739
740,740,upi,2023-08-15,30765.24,completed,UPI00000740
741,741,upi,2023-08-16,15817.05,pending,UPI00000741
742,742,upi,2023-08-15,5296.55,completed,UPI00000742
743,743,cash,2023-08-15,1921.32,completed,
744,744,cash,2023-08-16,5369.01,completed,
745,745,cash,2023-08-16,173.79,completed,
746,746,upi,2023-08-16,42.0,completed,UPI00000746
747,747,bank_transfer,2023-08-17,1613.7,completed,BT00000747
748,748,cash,2023-08-18,20408.64,completed,
749,749,upi,2023-08-18,641.05,completed,UPI00000749
750,750,bank_transfer,2023-08-19,349.0,completed,BT00000750
751,751,bank_transfer,2023-08-19,19429.47,completed,BT00000751
752,752,bank_transfer,2023-08-19,29818.42,completed,BT00000752
753,753,cash,2023-08-19,2602.84,completed,
754,754,bank_transfer,2023-08-20,11384.24,completed,BT00000754
755,755,cash,2023-08-20,578.0,completed,
756,756,cash,2023-08-20,2505.9,completed,
757,757,cash,2023-08-21,202.0,completed,
758,758,cash,2023-08-21,914.25,completed,
759,759,upi,2023-08-21,2072.32,completed,UPI00000759
760,760,bank_transfer,2023-08-21,22167.04,completed,BT00000760
761,761,cash,2023-08-22,2935.32,completed,
762,762,upi,2023-08-22,3818.0,completed,UPI00000762
763,763,cash,2023-08-22,17901.42,completed,
764,764,upi,2023-08-22,239.0,completed,UPI00000764
765,765,cash,2023-08-23,26.0,completed,
766,766,bank_transfer,2023-08-23,12382.78,completed,BT00000766
767,767,upi,2023-08-24,1903.62,completed,UPI00000767
768,768,cash,2023-08-24,575.0,completed,
769,769,cash,2023-08-24,16476.92,completed,
770,770,cash,2023-08-24,926.0,completed,
771,771,bank_transfer,2023-08-24,14308.5,completed,BT00000771
772,772,cash,2023-08-25,8449.77,completed,
773,773,bank_transfer,2023-08-25,3872.88,completed,BT00000773
774,774,cash,2023-08-25,3270.27,completed,
775,775,cash,2023-08-25,6168.6,completed,
776,776,cash,2023-08-26,5469.35,completed,
777,777,cash,2023-08-26,4891.38,completed,
778,778,upi,2023-08-26,6005.25,completed,UPI00000778
779,779,upi,2023-08-27,770.0,completed,UPI00000779
780,780,cash,2023-08-28,2391.69,completed,
781,781,upi,2023-08-28,7696.17,completed,UPI00000781
782,782,cash,2023-08-28,245.0,completed,
783,783,bank_transfer,2023-08-28,17292.94,completed,BT00000783
784,784,upi,2023-08-28,22899.37,completed,UPI00000784
785,785,upi,2023-08-29,150.23,completed,UPI00000785
786,786,bank_transfer,2023-08-30,12038.51,completed,BT00000786
787,787,cash,2023-08-30,90.0,completed,
788,788,cash,2023-08-31,1844.5,pending,
789,789,cash,2023-09-01,19159.27,pending,
790,790,cash,2023-08-31,3319.93,completed,
791,791,upi,2023-08-31,9968.46,completed,UPI00000791
792,792,cash,2023-09-01,6447.0,pending,
793,793,cash,2023-09-01,16105.05,completed,
794,794,cash,2023-09-01,7417.44,completed,
795,795,cash,2023-09-04,112.0,pending,
796,796,upi,2023-09-01,5628.93,completed,UPI00000796
797,797,upi,2023-09-01,282.0,completed,UPI00000797
798,798,cash,2023-09-02,4102.67,completed,
799,799,cash,2023-09-02,21368.99,completed,
800,800,upi,2023-09-02,340.0,completed,UPI00000800
801,801,upi,2023-09-03,3122.32,completed,UPI00000801
802,802,upi,2023-09-03,9557.2,completed,UPI00000802
803,803,bank_transfer,2023-09-03,14242.52,completed,BT00000803
804,804,cash,2023-09-03,4629.05,completed,
805,805,upi,2023-09-03,1743.16,completed,UPI00000805
806,806,bank_transfer,2023-09-04,11300.17,completed,BT00000806
807,807,bank_transfer,2023-09-04,8964.18,completed,BT00000807
808,808,upi,2023-09-06,901.38,pending,UPI00000808
809,809,upi,2023-09-04,14453.85,completed,UPI00000809
810,810,cash,2023-09-05,230.0,completed,
811,811,cash,2023-09-05,405.0,completed,
812,812,upi,2023-09-05,18343.18,completed,UPI00000812
813,813,cash,2023-09-06,21417.73,completed,
814,814,upi,2023-09-06,388.44,completed,UPI00000814
815,815,upi,2023-09-06,7388.7,completed,UPI00000815
816,816,upi,2023-09-07,11942.68,completed,UPI00000816
817,817,upi,2023-09-07,1663.83,completed,UPI00000817
818,818,upi,2023-09-07,9535.29,completed,UPI00000818
819,819,cash,2023-09-11,3630.03,pending,
820,820,cash,2023-09-09,5156.08,completed,
821,821,cash,2023-09-09,7245.48,completed,
822,822,cash,2023-09-09,12034.3,completed,
823,823,upi,2023-09-10,426.0,completed,UPI00000823
824,824,cash,2023-09-10,6935.86,completed,
825,825,cash,2023-09-11,1865.22,completed,
826,826,bank_transfer,2023-09-12,9578.97,completed,BT00000826
827,827,upi,2023-09-12,36990.7,completed,UPI00000827
828,828,cash,2023-09-12,24.0,completed,
829,829,cash,2023-09-15,5614.51,pending,
830,830,cash,2023-09-14,6902.65,completed,
831,831,bank_transfer,2023-09-15,10863.72,completed,BT00000831
832,832,cash,2023-09-15,8449.56,completed,
833,833,cash,2023-09-15,3552.53,completed,
834,834,cash,2023-09-15,186.46,completed,
835,835,upi,2023-09-15,285.0,completed,UPI00000835
836,836,bank_transfer,2023-09-16,12594.0,completed,BT00000836
837,837,cash,2023-09-16,1343.4,completed,
838,838,upi,2023-09-16,13593.52,completed,UPI00000838
839,839,upi,2023-09-17,3265.22,pending,UPI00000839
840,840,upi,2023-09-16,12275.34,completed,UPI00000840
841,841,cash,2023-09-17,609.0,completed,
842,842,cash,2023-09-17,14310.16,completed,
843,843,upi,2023-09-17,6480.78,completed,UPI00000843
844,844,cash,2023-09-17,13435.92,completed,
845,845,upi,2023-09-17,4236.18,completed,UPI00000845
846,846,cash,2023-09-17,30185.54,completed,
847,847,cash,2023-09-18,4513.32,completed,
848,848,cash,2023-09-18,416.04,completed,
849,849,upi,2023-09-18,1617.55,completed,UPI00000849
850,850,bank_transfer,2023-09-18,12775.61,completed,BT00000850
851,851,cash,2023-09-19,324.0,completed,
852,852,upi,2023-09-19,23114.71,completed,UPI00000852
853,853,cash,2023-09-19,307.0,completed,
854,854,cash,2023-09-20,656.81,completed,
855,855,cash,2023-09-20,3842.64,completed,
856,856,bank_transfer,2023-09-20,6106.12,completed,BT00000856
857,857,cash,2023-09-20,413.43,completed,
858,858,upi,2023-09-20,12266.02,completed,UPI00000858
859,859,cash,2023-09-21,655.0,completed,
860,860,cash,2023-09-21,1044.98,completed,
861,861,bank_transfer,2023-09-21,12967.36,completed,BT00000861
862,862,upi,2023-09-22,18135.9,completed,UPI00000862
863,863,upi,2023-09-22,5922.07,completed,UPI00000863
864,864,cash,2023-09-22,457.0,completed,
865,865,bank_transfer,2023-09-22,9479.31,completed,BT00000865
866,866,cash,2023-09-23,6977.38,completed,
867,867,bank_transfer,2023-09-23,6761.9,completed,BT00000867
868,868,upi,2023-09-23,835.3,completed,UPI00000868
869,869,cash,2023-09-24,19092.45,completed,
870,870,upi,2023-09-24,2639.7,completed,UPI00000870
871,871,cash,2023-09-24,3865.2,completed,
872,872,cash,2023-09-25,248.0,completed,
873,873,bank_transfer,2023-09-25,8504.09,completed,BT00000873
874,874,bank_transfer,2023-09-25,12382.86,completed,BT00000874
875,875,cash,2023-09-25,2938.48,completed,
876,876,bank_transfer,2023-09-25,7093.59,completed,BT00000876
877,877,cash,2023-09-26,1222.8,completed,
878,878,upi,2023-09-26,14070.05,completed,UPI00000878
879,879,bank_transfer,2023-09-26,6987.3,completed,BT00000879
880,880,upi,2023-09-26,6639.86,completed,UPI00000880
881,881,cash,2023-09-27,2136.81,completed,
882,882,cash,2023-09-27,603.79,completed,
883,883,bank_transfer,2023-09-27,8343.52,completed,BT00000883
884,884,cash,2023-09-27,1343.45,completed,
885,885,upi,2023-09-27,6927.04,completed,UPI00000885
886,886,cash,2023-09-30,10248.04,pending,
887,887,cash,2023-09-28,84.0,completed,
888,888,cash,2023-09-28,14682.56,completed,
889,889,cash,2023-09-28,684.9,completed,
890,890,cash,2023-09-29,3807.83,completed,
891,891,cash,2023-09-29,1290.96,completed,
892,892,upi,2023-09-29,2472.48,completed,UPI00000892
893,893,bank_transfer,2023-09-29,6081.98,completed,BT00000893
894,894,bank_transfer,2023-09-29,15134.09,completed,BT00000894
895,895,cash,2023-09-30,485.0,completed,
896,896,upi,2023-09-30,2887.11,completed,UPI00000896
897,897,cash,2023-09-30,1407.69,completed,
898,898,upi,2023-10-01,1374.2,completed,UPI00000898
