sale_id,customer_id,employee_id,sale_date,total_amount,payment_method,payment_status,promotion_id,festival_flag,holiday_flag,season,warehouse_expansion_flag
329,22,2,2023-05-09,5703.5,bank_transfer,paid,,0,0,pre_monsoon,0
330,432,2,2023-05-09,5793.63,bank_transfer,paid,,0,0,pre_monsoon,0
331,223,3,2023-05-10,3241.7,cash,paid,,0,0,pre_monsoon,0
332,812,2,2023-05-10,10718.44,upi,paid,,0,0,pre_monsoon,0
333,639,2,2023-05-10,11098.36,bank_transfer,pending,,0,0,pre_monsoon,0
334,454,1,2023-05-10,25925.5,upi,paid,,0,0,pre_monsoon,0
335,325,2,2023-05-10,2524.72,cash,pending,,0,0,pre_monsoon,0
336,644,1,2023-05-10,5283.39,cash,pending,,0,0,pre_monsoon,0
337,155,1,2023-05-10,7081.24,upi,paid,,0,0,pre_monsoon,0
338,164,1,2023-05-11,3286.92,cash,paid,,0,0,pre_monsoon,0
339,288,3,2023-05-11,3366.65,upi,paid,,0,0,pre_monsoon,0
340,786,1,2023-05-11,781.0,cash,paid,,0,0,pre_monsoon,0
341,688,3,2023-05-11,5796.78,upi,paid,,0,0,pre_monsoon,0
342,114,3,2023-05-11,4195.62,upi,paid,,0,0,pre_monsoon,0
343,819,2,2023-05-11,124.0,cash,paid,,0,0,pre_monsoon,0
344,533,1,2023-05-11,309.0,cash,paid,,0,0,pre_monsoon,0
345,768,3,2023-05-11,28708.27,bank_transfer,paid,,0,0,pre_monsoon,0
346,927,2,2023-05-11,8369.97,bank_transfer,paid,,0,0,pre_monsoon,0
347,725,2,2023-05-12,6274.02,upi,paid,,0,0,pre_monsoon,0
348,941,3,2023-05-12,2904.66,upi,paid,,0,0,pre_monsoon,0
349,781,1,2023-05-12,6912.45,bank_transfer,paid,,0,0,pre_monsoon,0
350,10,3,2023-05-12,2912.0,cash,paid,,0,0,pre_monsoon,0
351,472,3,2023-05-12,11395.44,cash,pending,,0,0,pre_monsoon,0
352,703,1,2023-05-12,7044.84,upi,paid,,0,0,pre_monsoon,0
353,508,3,2023-05-12,17516.09,cash,paid,,0,0,pre_monsoon,0
354,900,3,2023-05-13,1747.12,upi,paid,,0,0,pre_monsoon,0
355,405,3,2023-05-13,7175.44,upi,paid,,0,0,pre_monsoon,0
356,258,2,2023-05-13,11029.98,bank_transfer,paid,,0,0,pre_monsoon,0
357,763,3,2023-05-13,1747.2,upi,paid,,0,0,pre_monsoon,0
358,583,2,2023-05-13,11480.42,upi,paid,,0,0,pre_monsoon,0
359,175,1,2023-05-13,7724.8,upi,paid,,0,0,pre_monsoon,0
360,26,1,2023-05-14,1900.32,cash,paid,,0,0,pre_monsoon,0
361,401,2,2023-05-14,11184.92,cash,paid,,0,0,pre_monsoon,0
362,285,1,2023-05-14,8970.08,bank_transfer,paid,,0,0,pre_monsoon,0
363,62,2,2023-05-14,22463.0,upi,paid,,0,0,pre_monsoon,0
364,634,2,2023-05-14,4400.4,upi,paid,,0,0,pre_monsoon,0
365,485,1,2023-05-14,470.07,upi,paid,,0,0,pre_monsoon,0
366,650,2,2023-05-14,10810.72,upi,pending,,0,0,pre_monsoon,0
367,243,1,2023-05-15,3895.59,upi,paid,,0,0,pre_monsoon,0
368,503,2,2023-05-15,508.0,upi,paid,,0,0,pre_monsoon,0
369,147,2,2023-05-15,11021.87,cash,paid,,0,0,pre_monsoon,0
370,322,3,2023-05-15,13939.82,bank_transfer,paid,,0,0,pre_monsoon,0
371,434,3,2023-05-15,17779.42,upi,paid,,0,0,pre_monsoon,0
372,641,2,2023-05-15,4019.63,cash,paid,,0,0,pre_monsoon,0
373,167,3,2023-05-15,114.0,cash,paid,,0,0,pre_monsoon,0
374,738,2,2023-05-15,10434.6,bank_transfer,paid,,0,0,pre_monsoon,0
375,580,3,2023-05-15,7813.8,upi,pending,,0,0,pre_monsoon,0
376,168,3,2023-05-16,3467.58,cash,paid,,0,0,pre_monsoon,0
377,411,3,2023-05-16,6319.54,upi,paid,,0,0,pre_monsoon,0
378,163,1,2023-05-16,163.0,cash,paid,,0,0,pre_monsoon,0
379,157,1,2023-05-16,7521.95,bank_transfer,paid,,0,0,pre_monsoon,0
380,714,2,2023-05-16,15763.32,cash,paid,,0,0,pre_monsoon,0
381,377,3,2023-05-16,20252.94,upi,paid,,0,0,pre_monsoon,0
382,623,2,2023-05-16,28268.91,cash,paid,,0,0,pre_monsoon,0
383,525,2,2023-05-16,128.21,upi,paid,,0,0,pre_monsoon,0
384,754,3,2023-05-17,12070.8,bank_transfer,paid,,0,0,pre_monsoon,0
385,642,1,2023-05-17,297.0,cash,paid,,0,0,pre_monsoon,0
386,512,3,2023-05-17,4070.52,cash,paid,,0,0,pre_monsoon,0
387,684,1,2023-05-17,137.3,upi,paid,,0,0,pre_monsoon,0
388,1,2,2023-05-17,4688.42,upi,pending,,0,0,pre_monsoon,0
389,78,2,2023-05-17,7337.94,cash,pending,,0,0,pre_monsoon,0
390,652,3,2023-05-17,26316.65,upi,paid,,0,0,pre_monsoon,0
391,492,1,2023-05-17,14956.44,upi,pending,,0,0,pre_monsoon,0
392,673,1,2023-05-17,488.0,upi,paid,,0,0,pre_monsoon,0
393,501,1,2023-05-18,12724.0,cash,paid,,0,0,pre_monsoon,0
394,565,3,2023-05-18,968.22,cash,paid,,0,0,pre_monsoon,0
395,786,2,2023-05-18,3203.2,cash,paid,,0,0,pre_monsoon,0
396,617,2,2023-05-18,22291.9,bank_transfer,pending,,0,0,pre_monsoon,0
397,554,3,2023-05-18,19447.48,bank_transfer,paid,,0,0,pre_monsoon,0
398,558,1,2023-05-18,4030.8,cash,paid,,0,0,pre_monsoon,0
399,120,2,2023-05-18,9517.67,upi,paid,,0,0,pre_monsoon,0
400,109,1,2023-05-18,771.62,upi,pending,,0,0,pre_monsoon,0
401,938,1,2023-05-18,7722.88,cash,paid,,0,0,pre_monsoon,0
402,848,3,2023-05-18,3340.64,upi,paid,,0,0,pre_monsoon,0
403,612,2,2023-05-18,8668.6,upi,paid,,0,0,pre_monsoon,0
404,328,2,2023-05-19,2038.4,upi,paid,,0,0,pre_monsoon,0
405,602,3,2023-05-19,329.0,cash,paid,,0,0,pre_monsoon,0
406,647,1,2023-05-19,4674.66,cash,paid,,0,0,pre_monsoon,0
407,222,3,2023-05-19,7589.37,upi,paid,,0,0,pre_monsoon,0
408,714,3,2023-05-19,143.0,upi,paid,,0,0,pre_monsoon,0
409,301,1,2023-05-19,7044.84,cash,paid,,0,0,pre_monsoon,0
410,498,1,2023-05-19,9271.8,cash,paid,,0,0,pre_monsoon,0
411,349,3,2023-05-20,2399.0,cash,paid,,0,0,pre_monsoon,0
412,620,3,2023-05-20,12639.08,cash,paid,,0,0,pre_monsoon,0
413,651,3,2023-05-20,7632.65,bank_transfer,paid,,0,0,pre_monsoon,0
414,367,2,2023-05-21,17.0,cash,paid,,0,0,pre_monsoon,0
415,457,3,2023-05-21,28818.69,upi,paid,,0,0,pre_monsoon,0
416,381,1,2023-05-21,27681.63,upi,paid,,0,0,pre_monsoon,0
417,250,2,2023-05-21,30148.79,bank_transfer,paid,,0,0,pre_monsoon,0
418,879,3,2023-05-21,2562.88,cash,paid,,0,0,pre_monsoon,0
419,860,3,2023-05-21,13097.97,bank_transfer,paid,,0,0,pre_monsoon,0
420,688,3,2023-05-21,22917.63,cash,paid,,0,0,pre_monsoon,0
421,77,2,2023-05-21,6028.4,upi,paid,,0,0,pre_monsoon,0
422,827,2,2023-05-21,18987.42,upi,paid,,0,0,pre_monsoon,0
423,604,3,2023-05-21,5969.97,upi,paid,,0,0,pre_monsoon,0
424,546,3,2023-05-21,18994.09,upi,paid,,0,0,pre_monsoon,0
425,580,1,2023-05-22,5173.38,cash,paid,,0,0,pre_monsoon,0
426,787,3,2023-05-22,11046.52,bank_transfer,paid,,0,0,pre_monsoon,0
427,742,3,2023-05-22,23244.95,cash,paid,,0,0,pre_monsoon,0
428,582,2,2023-05-22,9589.2,bank_transfer,paid,,0,0,pre_monsoon,0
429,261,2,2023-05-22,910.0,cash,paid,,0,0,pre_monsoon,0
430,502,3,2023-05-22,5431.16,cash,paid,,0,0,pre_monsoon,0
431,43,1,2023-05-23,153.08,upi,paid,,0,0,pre_monsoon,0
432,913,3,2023-05-23,5299.59,upi,paid,,0,0,pre_monsoon,0
433,770,2,2023-05-24,21871.41,upi,pending,,0,0,pre_monsoon,0
434,629,2,2023-05-24,6255.87,bank_transfer,paid,,0,0,pre_monsoon,0
435,688,2,2023-05-24,44.0,upi,paid,,0,0,pre_monsoon,0
436,154,3,2023-05-24,660.0,cash,paid,,0,0,pre_monsoon,0
437,859,2,2023-05-24,16594.02,bank_transfer,paid,,0,0,pre_monsoon,0
438,415,2,2023-05-24,7748.9,bank_transfer,pending,,0,0,pre_monsoon,0
439,250,3,2023-05-24,2542.65,cash,paid,,0,0,pre_monsoon,0
440,448,2,2023-05-24,7917.48,cash,paid,,0,0,pre_monsoon,0
441,544,1,2023-05-24,478.0,upi,paid,,0,0,pre_monsoon,0
442,464,1,2023-05-25,230.0,cash,paid,,0,0,pre_monsoon,0
443,238,1,2023-05-25,7912.66,cash,paid,,0,0,pre_monsoon,0
444,917,1,2023-05-25,7245.48,cash,paid,,0,0,pre_monsoon,0
445,802,1,2023-05-25,2023.71,cash,paid,,0,0,pre_monsoon,0
446,334,1,2023-05-25,14435.19,upi,paid,,0,0,pre_monsoon,0
447,624,2,2023-05-25,1653.43,cash,paid,,0,0,pre_monsoon,0
448,140,1,2023-05-26,3260.36,cash,paid,,0,0,pre_monsoon,0
449,478,3,2023-05-26,34643.97,bank_transfer,paid,,0,0,pre_monsoon,0
450,76,3,2023-05-26,12855.86,upi,paid,,0,0,pre_monsoon,0
451,886,3,2023-05-26,10341.12,bank_transfer,paid,,0,0,pre_monsoon,0
452,730,2,2023-05-26,2523.06,upi,pending,,0,0,pre_monsoon,0
453,359,2,2023-05-26,299.0,cash,paid,,0,0,pre_monsoon,0
454,519,1,2023-05-26,3172.7,cash,paid,,0,0,pre_monsoon,0
455,381,1,2023-05-27,11402.88,upi,paid,,0,0,pre_monsoon,0
456,905,2,2023-05-27,30366.53,bank_transfer,paid,,0,0,pre_monsoon,0
457,339,3,2023-05-27,5730.16,upi,paid,,0,0,pre_monsoon,0
458,311,1,2023-05-27,15936.17,bank_transfer,paid,,0,0,pre_monsoon,0
459,68,1,2023-05-27,177.0,upi,paid,,0,0,pre_monsoon,0
460,382,2,2023-05-27,22378.92,bank_transfer,paid,,0,0,pre_monsoon,0
461,835,1,2023-05-27,1926.69,bank_transfer,paid,,0,0,pre_monsoon,0
462,110,1,2023-05-27,18325.59,cash,paid,,0,0,pre_monsoon,0
463,423,3,2023-05-28,12884.04,bank_transfer,paid,,0,0,pre_monsoon,0
464,949,1,2023-05-28,8292.43,bank_transfer,paid,,0,0,pre_monsoon,0
465,901,2,2023-05-28,21961.42,upi,paid,,0,0,pre_monsoon,0
466,85,1,2023-05-28,7783.01,upi,paid,,0,0,pre_monsoon,0
467,864,2,2023-05-28,229.0,cash,pending,,0,0,pre_monsoon,0
468,630,1,2023-05-28,2138.74,cash,paid,,0,0,pre_monsoon,0
469,628,2,2023-05-28,647.02,upi,paid,,0,0,pre_monsoon,0
470,230,3,2023-05-29,266.4,upi,paid,,0,0,pre_monsoon,0
471,522,2,2023-05-29,8325.72,bank_transfer,paid,,0,0,pre_monsoon,0
472,683,2,2023-05-29,3818.0,cash,paid,,0,0,pre_monsoon,0
473,111,2,2023-05-29,7242.48,bank_transfer,paid,,0,0,pre_monsoon,0
474,446,2,2023-05-29,5201.37,bank_transfer,paid,,0,0,pre_monsoon,0
475,918,2,2023-05-29,2844.53,upi,paid,,0,0,pre_monsoon,0
476,803,3,2023-05-29,6606.33,bank_transfer,paid,,0,0,pre_monsoon,0
477,343,1,2023-05-29,4379.28,bank_transfer,paid,,0,0,pre_monsoon,0
478,428,1,2023-05-29,7031.46,bank_transfer,pending,,0,0,pre_monsoon,0
479,697,3,2023-05-30,27038.81,bank_transfer,paid,,0,0,pre_monsoon,0
480,737,3,2023-05-30,12278.71,upi,paid,,0,0,pre_monsoon,0
481,486,2,2023-05-30,1050.0,upi,paid,,0,0,pre_monsoon,0
482,405,2,2023-05-30,614.0,cash,paid,,0,0,pre_monsoon,0
483,78,2,2023-05-30,117.0,upi,paid,,0,0,pre_monsoon,0
484,547,3,2023-05-30,6947.64,bank_transfer,paid,,0,0,pre_monsoon,0
485,702,2,2023-05-31,577.93,cash,pending,,0,0,pre_monsoon,0
486,674,2,2023-05-31,13507.87,bank_transfer,paid,,0,0,pre_monsoon,0
487,79,1,2023-05-31,304.0,cash,paid,,0,0,pre_monsoon,0
488,477,3,2023-06-01,2414.16,cash,paid,,0,0,monsoon,0
489,826,1,2023-06-01,3617.96,cash,paid,,0,0,monsoon,0
490,707,3,2023-06-01,144.0,cash,paid,,0,0,monsoon,0
491,443,1,2023-06-01,16389.49,bank_transfer,paid,,0,0,monsoon,0
492,855,3,2023-06-02,7239.65,cash,paid,,0,0,monsoon,0
493,382,3,2023-06-03,1847.32,cash,paid,,0,0,monsoon,0
494,785,1,2023-06-03,22196.72,upi,paid,,0,0,monsoon,0
495,325,1,2023-06-03,1778.74,upi,pending,,0,0,monsoon,0
496,389,1,2023-06-03,5201.37,upi,paid,,0,0,monsoon,0
497,417,1,2023-06-03,1864.2,upi,pending,,0,0,monsoon,0
498,372,1,2023-06-04,2727.75,cash,paid,,0,0,monsoon,0
499,238,1,2023-06-04,307.17,upi,paid,,0,0,monsoon,0
500,592,3,2023-06-04,128.0,cash,paid,,0,0,monsoon,0
501,276,3,2023-06-05,4175.8,cash,paid,,0,0,monsoon,0
502,829,2,2023-06-05,5549.48,upi,paid,,0,0,monsoon,0
503,888,1,2023-06-06,4147.55,cash,paid,,0,0,monsoon,0
504,897,2,2023-06-06,3753.92,cash,paid,,0,0,monsoon,0
505,845,3,2023-06-06,6027.72,bank_transfer,paid,,0,0,monsoon,0
506,877,1,2023-06-06,22583.26,bank_transfer,paid,,0,0,monsoon,0
507,123,3,2023-06-07,4828.32,upi,paid,,0,0,monsoon,0
508,137,1,2023-06-07,274.6,upi,paid,,0,0,monsoon,0
509,110,2,2023-06-07,759.07,upi,paid,,0,0,monsoon,0
510,676,3,2023-06-07,7738.48,upi,pending,,0,0,monsoon,0
511,4,2,2023-06-07,4037.61,cash,paid,,0,0,monsoon,0
512,291,2,2023-06-08,16658.72,upi,paid,,0,0,monsoon,0
513,660,1,2023-06-08,14856.76,cash,paid,,0,0,monsoon,0
514,18,1,2023-06-08,6975.66,cash,paid,,0,0,monsoon,0
515,279,3,2023-06-09,5344.5,bank_transfer,paid,,0,0,monsoon,0
516,570,3,2023-06-10,135.0,cash,paid,,0,0,monsoon,0
517,789,3,2023-06-10,27170.36,cash,paid,,0,0,monsoon,0
518,644,2,2023-06-10,674.0,cash,paid,,0,0,monsoon,0
519,778,1,2023-06-10,3679.79,cash,paid,,0,0,monsoon,0
520,45,1,2023-06-10,23331.1,bank_transfer,paid,,0,0,monsoon,0
521,100,1,2023-06-11,186.0,upi,paid,,0,0,monsoon,0
522,96,2,2023-06-11,11662.44,bank_transfer,paid,,0,0,monsoon,0
523,713,3,2023-06-11,2472.48,upi,paid,,0,0,monsoon,0
524,597,1,2023-06-12,26096.81,cash,paid,,0,0,monsoon,0
525,161,1,2023-06-12,8791.42,upi,paid,,0,0,monsoon,0
526,744,3,2023-06-12,1456.0,upi,paid,,0,0,monsoon,0
527,854,1,2023-06-12,5543.44,cash,paid,,0,0,monsoon,0
528,112,2,2023-06-13,10863.72,bank_transfer,paid,,0,0,monsoon,0
529,923,3,2023-06-13,224.0,cash,paid,,0,0,monsoon,0
530,286,2,2023-06-13,1938.53,cash,paid,,0,0,monsoon,0
531,477,1,2023-06-13,29986.95,bank_transfer,paid,,0,0,monsoon,0
532,139,1,2023-06-13,2750.33,upi,paid,,0,0,monsoon,0
533,566,1,2023-06-14,11729.52,cash,paid,,0,0,monsoon,0
534,144,1,2023-06-14,5655.71,upi,paid,,0,0,monsoon,0
535,346,1,2023-06-14,137.81,upi,paid,,0,0,monsoon,0
536,169,3,2023-06-14,12953.83,bank_transfer,paid,,0,0,monsoon,0
537,646,3,2023-06-14,18793.77,upi,paid,,0,0,monsoon,0
538,553,2,2023-06-14,3132.16,cash,paid,,0,0,monsoon,0
539,322,2,2023-06-15,3649.31,upi,paid,,0,0,monsoon,0
540,350,1,2023-06-16,30108.07,cash,paid,,0,0,monsoon,0
541,234,2,2023-06-16,14323.74,bank_transfer,paid,,0,0,monsoon,0
542,482,1,2023-06-16,18925.09,upi,pending,,0,0,monsoon,0
543,877,3,2023-06-16,153.08,upi,paid,,0,0,monsoon,0
544,542,1,2023-06-16,709.0,upi,paid,,0,0,monsoon,0
545,736,1,2023-06-16,1604.78,upi,paid,,0,0,monsoon,0
546,535,3,2023-06-17,1613.7,upi,paid,,0,0,monsoon,0
547,740,3,2023-06-17,6516.56,cash,pending,,0,0,monsoon,0
548,776,2,2023-06-18,11870.22,bank_transfer,paid,,0,0,monsoon,0
549,812,2,2023-06-18,11310.67,upi,paid,,0,0,monsoon,0
550,283,2,2023-06-18,14305.44,bank_transfer,paid,,0,0,monsoon,0
551,245,1,2023-06-18,8221.62,bank_transfer,paid,,0,0,monsoon,0
552,615,2,2023-06-19,6317.72,cash,paid,,0,0,monsoon,0
553,505,1,2023-06-19,577.93,upi,paid,,0,0,monsoon,0
554,86,3,2023-06-19,26514.42,bank_transfer,paid,,0,0,monsoon,0
555,934,1,2023-06-19,2332.0,cash,paid,,0,0,monsoon,0
556,131,3,2023-06-19,11223.33,bank_transfer,paid,,0,0,monsoon,0
557,743,2,2023-06-19,1082.0,cash,paid,,0,0,monsoon,0
558,294,1,2023-06-20,21397.52,cash,pending,,0,0,monsoon,0
559,741,1,2023-06-20,5025.91,bank_transfer,paid,,0,0,monsoon,0
560,302,1,2023-06-20,2966.85,cash,pending,,0,0,monsoon,0
561,810,3,2023-06-20,915.63,cash,paid,,0,0,monsoon,0
562,896,1,2023-06-21,1451.48,cash,paid,,0,0,monsoon,0
563,764,1,2023-06-21,460.5,cash,paid,,0,0,monsoon,0
564,188,2,2023-06-21,4941.06,upi,pending,,0,0,monsoon,0
565,119,1,2023-06-22,10347.28,upi,paid,,0,0,monsoon,0
566,755,3,2023-06-23,4649.34,upi,paid,,0,0,monsoon,0
567,380,2,2023-06-23,1801.38,cash,paid,,0,0,monsoon,0
568,464,2,2023-06-23,18846.94,bank_transfer,paid,,0,0,monsoon,0
569,800,3,2023-06-23,3416.7,upi,paid,,0,0,monsoon,0
570,92,3,2023-06-24,517.92,upi,paid,,0,0,monsoon,0
571,579,1,2023-06-24,2912.0,upi,pending,,0,0,monsoon,0
572,912,1,2023-06-24,2472.48,cash,paid,,0,0,monsoon,0
573,414,3,2023-06-24,450.0,cash,paid,,0,0,monsoon,0
574,914,1,2023-06-25,12804.76,upi,paid,,0,0,monsoon,0
575,930,2,2023-06-25,169.0,upi,pending,,0,0,monsoon,0
576,146,3,2023-06-25,751.1,cash,paid,,0,0,monsoon,0
577,677,2,2023-06-26,2050.02,cash,paid,,0,0,monsoon,0
578,16,3,2023-06-26,10315.06,bank_transfer,paid,,0,0,monsoon,0
579,946,1,2023-06-26,765.4,cash,paid,,0,0,monsoon,0
580,871,3,2023-06-26,16.0,cash,paid,,0,0,monsoon,0
581,445,3,2023-06-27,252.0,cash,paid,,0,0,monsoon,0
582,627,2,2023-06-27,12974.37,cash,paid,,0,0,monsoon,0
583,879,3,2023-06-27,18190.5,bank_transfer,pending,,0,0,monsoon,0
584,148,1,2023-06-27,19349.8,upi,paid,,0,0,monsoon,0
585,744,2,2023-06-28,21631.21,bank_transfer,pending,,0,0,monsoon,0
586,69,2,2023-06-29,75.0,cash,paid,,0,0,monsoon,0
587,238,1,2023-06-29,1428.0,upi,paid,,0,0,monsoon,0
588,921,1,2023-06-29,20472.84,bank_transfer,paid,,0,0,monsoon,0
589,560,3,2023-06-29,38683.63,cash,paid,,0,0,monsoon,0
590,838,1,2023-06-30,2492.85,cash,paid,,0,0,monsoon,0
591,927,2,2023-06-30,3957.41,upi,paid,,0,0,monsoon,0
592,644,1,2023-07-01,310.0,cash,paid,,0,0,monsoon,0
593,704,3,2023-07-02,14940.52,cash,paid,,0,0,monsoon,0
594,557,3,2023-07-02,52454.13,upi,paid,,0,0,monsoon,0
595,509,1,2023-07-02,8598.48,bank_transfer,paid,,0,0,monsoon,0
596,336,3,2023-07-03,75.0,cash,paid,,0,0,monsoon,0
597,108,3,2023-07-03,2840.31,upi,pending,,0,0,monsoon,0
598,143,2,2023-07-03,300.0,cash,paid,,0,0,monsoon,0
599,639,3,2023-07-03,9542.55,bank_transfer,paid,,0,0,monsoon,0
600,709,3,2023-07-04,15377.28,upi,paid,,0,0,monsoon,0
601,299,3,2023-07-04,725.0,cash,paid,,0,0,monsoon,0
602,291,2,2023-07-04,2073.62,cash,pending,,0,0,monsoon,0
603,412,2,2023-07-04,12264.43,upi,paid,,0,0,monsoon,0
604,629,1,2023-07-04,30498.13,upi,paid,,0,0,monsoon,0
605,866,1,2023-07-05,4347.84,upi,paid,,0,0,monsoon,0
606,699,3,2023-07-05,28776.34,bank_transfer,paid,,0,0,monsoon,0
607,40,1,2023-07-05,8108.28,cash,paid,,0,0,monsoon,0
608,404,1,2023-07-05,1025.01,upi,paid,,0,0,monsoon,0
609,546,3,2023-07-05,6883.42,bank_transfer,pending,,0,0,monsoon,0
610,267,1,2023-07-06,409.0,cash,pending,,0,0,monsoon,0
611,604,1,2023-07-06,33249.64,upi,paid,,0,0,monsoon,0
612,270,2,2023-07-07,9514.38,cash,paid,,0,0,monsoon,0
613,692,3,2023-07-07,2259.61,cash,paid,,0,0,monsoon,0
614,276,1,2023-07-07,527.12,cash,paid,,0,0,monsoon,0
615,336,1,2023-07-07,9606.6,cash,paid,,0,0,monsoon,0
616,538,1,2023-07-07,323.51,cash,paid,,0,0,monsoon,0
617,714,3,2023-07-08,25067.52,upi,pending,,0,0,monsoon,0
618,537,2,2023-07-08,2196.07,cash,paid,,0,0,monsoon,0
619,572,2,2023-07-08,244.0,cash,paid,,0,0,monsoon,0
620,519,2,2023-07-08,23176.74,upi,paid,,0,0,monsoon,0
621,648,2,2023-07-09,7845.62,upi,paid,,0,0,monsoon,0
622,122,1,2023-07-09,5745.75,bank_transfer,paid,,0,0,monsoon,0
623,663,1,2023-07-09,2160.26,upi,paid,,0,0,monsoon,0
624,6,2,2023-07-09,5468.36,bank_transfer,paid,,0,0,monsoon,0
625,538,3,2023-07-10,22563.6,bank_transfer,pending,,0,0,monsoon,0
626,653,2,2023-07-10,4802.29,cash,pending,,0,0,monsoon,0
627,825,1,2023-07-10,8317.67,cash,paid,,0,0,monsoon,0
628,313,3,2023-07-10,558.0,cash,paid,,0,0,monsoon,0
629,209,3,2023-07-10,8924.32,bank_transfer,paid,,0,0,monsoon,0
630,186,2,2023-07-10,2421.54,cash,paid,,0,0,monsoon,0
631,334,1,2023-07-11,15925.4,bank_transfer,paid,,0,0,monsoon,0
632,402,1,2023-07-11,1311.5,cash,paid,,0,0,monsoon,0
633,746,1,2023-07-12,9606.98,bank_transfer,paid,,0,0,monsoon,0
634,176,1,2023-07-12,8836.86,cash,paid,,0,0,monsoon,0
635,373,3,2023-07-12,21396.03,bank_transfer,paid,,0,0,monsoon,0
636,828,2,2023-07-12,156.0,upi,paid,,0,0,monsoon,0
637,626,3,2023-07-13,9716.81,upi,paid,,0,0,monsoon,0
638,340,1,2023-07-13,7379.04,bank_transfer,paid,,0,0,monsoon,0
639,572,3,2023-07-13,466.4,cash,paid,,0,0,monsoon,0
640,744,1,2023-07-13,7228.67,upi,pending,,0,0,monsoon,0
641,519,3,2023-07-13,11969.04,bank_transfer,paid,,0,0,monsoon,0
642,404,1,2023-07-14,86.0,cash,paid,,0,0,monsoon,0
643,587,3,2023-07-14,2685.8,upi,paid,,0,0,monsoon,0
644,153,3,2023-07-14,5651.91,cash,paid,,0,0,monsoon,0
645,670,3,2023-07-14,3872.87,bank_transfer,paid,,0,0,monsoon,0
646,512,1,2023-07-14,3519.19,cash,paid,,0,0,monsoon,0
647,472,2,2023-07-15,5561.13,cash,paid,,0,0,monsoon,0
648,133,1,2023-07-15,450.69,upi,paid,,0,0,monsoon,0
649,779,2,2023-07-15,23999.57,upi,paid,,0,0,monsoon,0
650,898,3,2023-07-15,7277.0,cash,paid,,0,0,monsoon,0
651,538,1,2023-07-15,986.0,cash,paid,,0,0,monsoon,0
652,359,3,2023-07-15,4720.79,upi,paid,,0,0,monsoon,0
653,132,3,2023-07-16,4938.88,cash,paid,,0,0,monsoon,0
654,563,2,2023-07-16,3520.56,upi,paid,,0,0,monsoon,0
655,27,1,2023-07-16,1045.0,cash,paid,,0,0,monsoon,0
656,883,3,2023-07-17,720.33,cash,pending,,0,0,monsoon,0
657,268,1,2023-07-17,5602.23,cash,paid,,0,0,monsoon,0
658,927,2,2023-07-17,29790.49,bank_transfer,paid,,0,0,monsoon,0
659,253,2,2023-07-18,843.12,cash,paid,,0,0,monsoon,0
660,817,3,2023-07-18,475.48,cash,paid,,0,0,monsoon,0
661,501,1,2023-07-19,5179.51,cash,paid,,0,0,monsoon,0
662,111,2,2023-07-19,19387.83,bank_transfer,paid,,0,0,monsoon,0
663,833,2,2023-07-19,3523.22,cash,paid,,0,0,monsoon,0
664,187,2,2023-07-20,11915.85,cash,paid,,0,0,monsoon,0
665,6,2,2023-07-20,1164.8,upi,paid,,0,0,monsoon,0
666,451,2,2023-07-20,508.0,upi,paid,,0,0,monsoon,0
667,59,2,2023-07-21,14930.28,bank_transfer,paid,,0,0,monsoon,0
668,603,2,2023-07-21,12923.56,bank_transfer,paid,,0,0,monsoon,0
669,776,3,2023-07-22,20741.37,cash,paid,,0,0,monsoon,0
670,828,3,2023-07-22,9271.8,bank_transfer,paid,,0,0,monsoon,0
671,505,3,2023-07-22,832.08,upi,paid,,0,0,monsoon,0
672,570,3,2023-07-22,2560.53,cash,paid,,0,0,monsoon,0
673,497,2,2023-07-22,3155.82,cash,paid,,0,0,monsoon,0
674,606,3,2023-07-22,3052.1,cash,paid,,0,0,monsoon,0
675,170,2,2023-07-23,613.0,cash,paid,,0,0,monsoon,0
676,677,3,2023-07-23,33744.78,bank_transfer,paid,,0,0,monsoon,0
677,701,3,2023-07-23,8048.13,bank_transfer,paid,,0,0,monsoon,0
678,749,3,2023-07-24,9726.54,bank_transfer,paid,,0,0,monsoon,0
679,409,2,2023-07-24,19822.2,upi,pending,,0,0,monsoon,0
680,383,2,2023-07-25,6828.16,bank_transfer,paid,,0,0,monsoon,0
681,610,2,2023-07-25,915.63,cash,paid,,0,0,monsoon,0
682,277,1,2023-07-25,2237.2,upi,paid,,0,0,monsoon,0
683,681,3,2023-07-25,1348.05,cash,paid,,0,0,monsoon,0
684,434,1,2023-07-25,11280.74,cash,paid,,0,0,monsoon,0
685,230,2,2023-07-26,3145.9,upi,paid,,0,0,monsoon,0
686,719,3,2023-07-26,2561.76,upi,pending,,0,0,monsoon,0
687,464,3,2023-07-26,4978.8,cash,pending,,0,0,monsoon,0
688,249,3,2023-07-26,9493.35,cash,paid,,0,0,monsoon,0
689,629,1,2023-07-27,30156.81,upi,paid,,0,0,monsoon,0
690,308,1,2023-07-27,4441.71,bank_transfer,paid,,0,0,monsoon,0
691,615,3,2023-07-27,308.0,upi,paid,,0,0,monsoon,0
692,941,2,2023-07-28,2601.67,cash,pending,,0,0,monsoon,0
693,269,1,2023-07-28,14088.15,cash,paid,,0,0,monsoon,0
694,482,3,2023-07-29,240.0,cash,paid,,0,0,monsoon,0
